,rnaspider
00012_cppc_0011623.pdb,0.0
00010_cppc_0009059.pdb,0.0
00001_cppc_0000727.pdb,0.0
00003_cppc_0002073.pdb,0.0
00007_cppc_0006743.pdb,0.0
00012_cppc_0011790.pdb,0.0
00006_cppc_0005403.pdb,0.0
00034_cpr7p_0020167.pdb,0.0
00002_cppc_0001675.pdb,0.0
00030_cpr7p_0016363.pdb,0.0
00023_cpr7p_0009055.pdb,0.0
00002_cppc_0001898.pdb,0.0
00005_cppc_0004027.pdb,0.0
00010_cppc_0009454.pdb,0.0
00004_cppc_0003235.pdb,0.0
00005_cppc_0004920.pdb,0.0
00012_cppc_0011528.pdb,0.0
00002_cppc_0001729.pdb,0.0
00013_cppc_0012245.pdb,0.0
00009_cppc_0008921.pdb,0.0
00010_cppc_0009457.pdb,0.0
00006_cppc_0005016.pdb,0.0
00011_cppc_0010413.pdb,0.0
00044_cpr7p_0030240.pdb,0.0
00007_cppc_0006883.pdb,0.0
00015_cpr7p_0001207.pdb,0.0
00012_cppc_0011525.pdb,0.0
00004_cppc_0003972.pdb,0.0
00012_cppc_0011562.pdb,0.0
00003_cppc_0002004.pdb,0.0
00005_cppc_0004138.pdb,0.0
00008_cppc_0007130.pdb,0.0
00004_cppc_0003263.pdb,0.0
00031_cpr7p_0017043.pdb,8.0
00007_cppc_0006598.pdb,0.0
00004_cppc_0003674.pdb,0.0
00006_cppc_0005624.pdb,0.0
00010_cppc_0009124.pdb,0.0
00006_cppc_0005073.pdb,0.0
00006_cppc_0005090.pdb,0.0
00006_cppc_0005450.pdb,0.0
00026_cpr7p_0012112.pdb,0.0
00016_cpr7p_0001642.pdb,0.0
00003_cppc_0002792.pdb,0.0
00008_cppc_0007979.pdb,0.0
00006_cppc_0005534.pdb,0.0
00025_cpr7p_0011026.pdb,0.0
00005_cppc_0004474.pdb,0.0
00003_cppc_0002479.pdb,0.0
00005_cppc_0004489.pdb,0.0
00006_cppc_0005242.pdb,0.0
00006_cppc_0005414.pdb,1.0
00002_cppc_0001361.pdb,0.0
00009_cppc_0008853.pdb,0.0
00019_cpr7p_0005410.pdb,1.0
00043_cpr7p_0028718.pdb,1.0
00006_cppc_0005095.pdb,0.0
00011_cppc_0010718.pdb,0.0
00009_cppc_0008717.pdb,0.0
00008_cppc_0007337.pdb,0.0
00001_cppc_0000184.pdb,0.0
00010_cppc_0009283.pdb,0.0
00009_cppc_0008754.pdb,0.0
00005_cppc_0004565.pdb,0.0
00001_cppc_0000081.pdb,0.0
00008_cppc_0007853.pdb,0.0
00013_cppc_0012435.pdb,1.0
00014_cppc_0013329.pdb,0.0
00024_cpr7p_0010291.pdb,1.0
00010_cppc_0009797.pdb,0.0
00011_cppc_0010366.pdb,0.0
00002_cppc_0001691.pdb,0.0
00001_cppc_0000415.pdb,0.0
00004_cppc_0003706.pdb,0.0
00002_cppc_0001606.pdb,0.0
00006_cppc_0005107.pdb,0.0
00006_cppc_0005398.pdb,0.0
00011_cppc_0010025.pdb,0.0
00011_cppc_0010592.pdb,0.0
00014_cppc_0013152.pdb,0.0
00001_cppc_0000464.pdb,0.0
00047_cpr7p_0033377.pdb,0.0
00009_cppc_0008021.pdb,0.0
00022_cpr7p_0008383.pdb,0.0
00027_cpr7p_0013409.pdb,0.0
00005_cppc_0004592.pdb,0.0
00004_cppc_0003129.pdb,0.0
00010_cppc_0009622.pdb,0.0
00044_cpr7p_0030113.pdb,0.0
00004_cppc_0003052.pdb,0.0
00012_cppc_0011608.pdb,0.0
00048_cpr7p_0034247.pdb,0.0
00009_cppc_0008877.pdb,0.0
00023_cpr7p_0009547.pdb,0.0
00005_cppc_0004220.pdb,0.0
00004_cppc_0003520.pdb,0.0
00016_cpr7p_0002151.pdb,0.0
00005_cppc_0004161.pdb,0.0
00050_cpr7p_0036318.pdb,0.0
00004_cppc_0003393.pdb,0.0
00011_cppc_0010545.pdb,0.0
00012_cppc_0011175.pdb,0.0
00002_cppc_0001949.pdb,0.0
00005_cppc_0004313.pdb,0.0
00001_cppc_0000432.pdb,0.0
00006_cppc_0005257.pdb,0.0
00001_cppc_0000474.pdb,0.0
00006_cppc_0005137.pdb,0.0
00001_cppc_0000573.pdb,0.0
00013_cppc_0012362.pdb,0.0
00010_cppc_0009254.pdb,0.0
00001_cppc_0000668.pdb,0.0
00024_cpr7p_0009762.pdb,0.0
00008_cppc_0007830.pdb,0.0
00020_cpr7p_0006221.pdb,0.0
00010_cppc_0009195.pdb,0.0
00001_cppc_0000611.pdb,0.0
00002_cppc_0001464.pdb,0.0
00013_cppc_0012676.pdb,3.0
00008_cppc_0007152.pdb,0.0
00003_cppc_0002152.pdb,0.0
00002_cppc_0001128.pdb,0.0
00003_cppc_0002301.pdb,0.0
00001_cppc_0000405.pdb,0.0
00004_cppc_0003732.pdb,0.0
00007_cppc_0006133.pdb,0.0
00012_cppc_0011016.pdb,0.0
00013_cppc_0012544.pdb,0.0
00013_cppc_0012385.pdb,0.0
00011_cppc_0010871.pdb,0.0
00005_cppc_0004103.pdb,0.0
00002_cppc_0001376.pdb,0.0
00013_cppc_0012991.pdb,0.0
00009_cppc_0008655.pdb,0.0
00010_cppc_0009090.pdb,0.0
00008_cppc_0007957.pdb,0.0
00005_cppc_0004693.pdb,0.0
00010_cppc_0009079.pdb,0.0
00007_cppc_0006583.pdb,0.0
00009_cppc_0008270.pdb,0.0
00008_cppc_0007389.pdb,0.0
00013_cppc_0012765.pdb,0.0
00009_cppc_0008637.pdb,0.0
00010_cppc_0009623.pdb,0.0
00010_cppc_0009876.pdb,0.0
00003_cppc_0002259.pdb,0.0
00004_cppc_0003720.pdb,0.0
00006_cppc_0005170.pdb,0.0
00002_cppc_0001651.pdb,0.0
00007_cppc_0006052.pdb,0.0
00003_cppc_0002878.pdb,0.0
00006_cppc_0005554.pdb,0.0
00004_cppc_0003602.pdb,1.0
00006_cppc_0005757.pdb,0.0
00012_cppc_0011182.pdb,0.0
00005_cppc_0004817.pdb,0.0
00007_cppc_0006841.pdb,0.0
00009_cppc_0008589.pdb,0.0
00008_cppc_0007952.pdb,0.0
00010_cppc_0009504.pdb,0.0
00002_cppc_0001877.pdb,0.0
00011_cppc_0010298.pdb,0.0
00014_cppc_0013026.pdb,0.0
00011_cppc_0010791.pdb,0.0
00035_cpr7p_0021436.pdb,1.0
00008_cppc_0007938.pdb,0.0
00011_cppc_0010337.pdb,0.0
00005_cppc_0004824.pdb,0.0
00004_cppc_0003823.pdb,0.0
00013_cppc_0012795.pdb,0.0
00012_cppc_0011886.pdb,0.0
00013_cppc_0012873.pdb,0.0
00001_cppc_0000484.pdb,0.0
00013_cppc_0012760.pdb,0.0
00043_cpr7p_0029272.pdb,0.0
00009_cppc_0008563.pdb,0.0
00003_cppc_0002676.pdb,0.0
00041_cpr7p_0027318.pdb,0.0
00006_cppc_0005988.pdb,0.0
00009_cppc_0008205.pdb,0.0
00015_cpr7p_0001544.pdb,0.0
00010_cppc_0009661.pdb,0.0
00050_cpr7p_0036378.pdb,0.0
00007_cppc_0006186.pdb,0.0
00002_cppc_0001749.pdb,0.0
00019_cpr7p_0005098.pdb,0.0
00036_cpr7p_0022376.pdb,0.0
00004_cppc_0003431.pdb,0.0
00002_cppc_0001897.pdb,0.0
00004_cppc_0003985.pdb,0.0
00011_cppc_0010582.pdb,0.0
00008_cppc_0007829.pdb,0.0
00031_cpr7p_0016751.pdb,0.0
00050_cpr7p_0036268.pdb,1.0
00013_cppc_0012048.pdb,0.0
00002_cppc_0001142.pdb,1.0
00008_cppc_0007616.pdb,0.0
00003_cppc_0002693.pdb,0.0
00013_cppc_0012141.pdb,1.0
00003_cppc_0002630.pdb,0.0
00008_cppc_0007104.pdb,0.0
00012_cppc_0011480.pdb,0.0
00010_cppc_0009092.pdb,0.0
00012_cppc_0011311.pdb,0.0
00004_cppc_0003327.pdb,0.0
00008_cppc_0007673.pdb,0.0
00004_cppc_0003627.pdb,0.0
00006_cppc_0005465.pdb,0.0
00014_cppc_0013202.pdb,0.0
00006_cppc_0005711.pdb,0.0
00008_cppc_0007469.pdb,0.0
00007_cppc_0006627.pdb,0.0
00021_cpr7p_0006698.pdb,0.0
00050_cpr7p_0036420.pdb,0.0
00012_cppc_0011356.pdb,0.0
00004_cppc_0003215.pdb,0.0
00007_cppc_0006755.pdb,0.0
00006_cppc_0005708.pdb,0.0
00007_cppc_0006263.pdb,0.0
00001_cppc_0000934.pdb,0.0
00004_cppc_0003980.pdb,0.0
00001_cppc_0000134.pdb,0.0
00010_cppc_0009296.pdb,0.0
00005_cppc_0004986.pdb,0.0
00005_cppc_0004762.pdb,0.0
00031_cpr7p_0017206.pdb,0.0
00046_cpr7p_0032265.pdb,0.0
00009_cppc_0008229.pdb,0.0
00008_cppc_0007981.pdb,0.0
00026_cpr7p_0012210.pdb,0.0
00014_cppc_0013001.pdb,0.0
00004_cppc_0003676.pdb,0.0
00008_cppc_0007976.pdb,0.0
00001_cppc_0000696.pdb,0.0
00029_cpr7p_0014841.pdb,0.0
00035_cpr7p_0021352.pdb,0.0
00002_cppc_0001198.pdb,0.0
00006_cppc_0005171.pdb,0.0
00005_cppc_0004170.pdb,0.0
00027_cpr7p_0013381.pdb,0.0
00010_cppc_0009179.pdb,0.0
00004_cppc_0003030.pdb,0.0
00012_cppc_0011582.pdb,0.0
00011_cppc_0010912.pdb,0.0
00005_cppc_0004795.pdb,0.0
00032_cpr7p_0017682.pdb,0.0
00047_cpr7p_0032762.pdb,0.0
00026_cpr7p_0011578.pdb,1.0
00001_cppc_0000973.pdb,0.0
00047_cpr7p_0032760.pdb,0.0
00006_cppc_0005463.pdb,0.0
00011_cppc_0010106.pdb,0.0
00039_cpr7p_0025239.pdb,0.0
00013_cppc_0012541.pdb,0.0
00012_cppc_0011705.pdb,0.0
00007_cppc_0006525.pdb,0.0
00005_cppc_0004958.pdb,0.0
00001_cppc_0000951.pdb,0.0
00011_cppc_0010189.pdb,0.0
00035_cpr7p_0020729.pdb,0.0
00001_cppc_0000599.pdb,0.0
00006_cppc_0005017.pdb,0.0
00007_cppc_0006045.pdb,1.0
00006_cppc_0005553.pdb,0.0
00009_cppc_0008435.pdb,0.0
00012_cppc_0011518.pdb,0.0
00010_cppc_0009570.pdb,0.0
00009_cppc_0008439.pdb,0.0
00012_cppc_0011412.pdb,0.0
00040_cpr7p_0026184.pdb,0.0
00003_cppc_0002221.pdb,0.0
00004_cppc_0003369.pdb,0.0
00012_cppc_0011204.pdb,0.0
00008_cppc_0007620.pdb,0.0
00006_cppc_0005334.pdb,0.0
00004_cppc_0003648.pdb,0.0
00007_cppc_0006704.pdb,0.0
00002_cppc_0001452.pdb,0.0
00012_cppc_0011787.pdb,0.0
00050_cpr7p_0035641.pdb,0.0
00011_cppc_0010958.pdb,0.0
00008_cppc_0007486.pdb,0.0
00002_cppc_0001228.pdb,0.0
00009_cppc_0008460.pdb,0.0
00011_cppc_0010722.pdb,0.0
00012_cppc_0011531.pdb,0.0
00004_cppc_0003262.pdb,0.0
00013_cppc_0012647.pdb,0.0
00008_cppc_0007444.pdb,0.0
00001_cppc_0000510.pdb,0.0
00001_cppc_0000045.pdb,0.0
00005_cppc_0004436.pdb,0.0
00047_cpr7p_0032706.pdb,0.0
00002_cppc_0001840.pdb,0.0
00029_cpr7p_0015363.pdb,0.0
00028_cpr7p_0013890.pdb,0.0
00005_cppc_0004800.pdb,0.0
00012_cppc_0011465.pdb,0.0
00001_cppc_0000859.pdb,0.0
00003_cppc_0002121.pdb,0.0
00002_cppc_0001009.pdb,1.0
00002_cppc_0001005.pdb,0.0
00002_cppc_0001517.pdb,0.0
00012_cppc_0011289.pdb,0.0
00021_cpr7p_0006863.pdb,0.0
00010_cppc_0009506.pdb,0.0
00010_cppc_0009645.pdb,0.0
00037_cpr7p_0022597.pdb,0.0
00004_cppc_0003346.pdb,0.0
00050_cpr7p_0035888.pdb,0.0
00013_cppc_0012862.pdb,0.0
00042_cpr7p_0027975.pdb,1.0
00004_cppc_0003127.pdb,1.0
00003_cppc_0002218.pdb,0.0
00001_cppc_0000794.pdb,0.0
00004_cppc_0003517.pdb,0.0
00011_cppc_0010449.pdb,0.0
00009_cppc_0008261.pdb,0.0
00012_cppc_0011791.pdb,0.0
00002_cppc_0001849.pdb,0.0
00004_cppc_0003046.pdb,0.0
00005_cppc_0004395.pdb,0.0
00004_cppc_0003440.pdb,0.0
00006_cppc_0005556.pdb,0.0
00006_cppc_0005087.pdb,0.0
00009_cppc_0008682.pdb,0.0
00005_cppc_0004984.pdb,0.0
00029_cpr7p_0014798.pdb,0.0
00011_cppc_0010917.pdb,0.0
00010_cppc_0009190.pdb,0.0
00013_cppc_0012634.pdb,0.0
00003_cppc_0002810.pdb,0.0
00001_cppc_0000319.pdb,0.0
00009_cppc_0008935.pdb,0.0
00001_cppc_0000488.pdb,0.0
00013_cppc_0012168.pdb,0.0
00005_cppc_0004718.pdb,0.0
00009_cppc_0008601.pdb,0.0
00006_cppc_0005752.pdb,0.0
00006_cppc_0005226.pdb,0.0
00009_cppc_0008546.pdb,0.0
00010_cppc_0009122.pdb,1.0
00005_cppc_0004031.pdb,0.0
00022_cpr7p_0007668.pdb,0.0
00040_cpr7p_0026469.pdb,0.0
00010_cppc_0009448.pdb,0.0
00002_cppc_0001284.pdb,0.0
00004_cppc_0003990.pdb,0.0
00028_cpr7p_0013733.pdb,0.0
00032_cpr7p_0018369.pdb,0.0
00014_cppc_0013233.pdb,0.0
00014_cppc_0013197.pdb,0.0
00001_cppc_0000449.pdb,0.0
00013_cppc_0012560.pdb,0.0
00010_cppc_0009861.pdb,1.0
00004_cppc_0003728.pdb,0.0
00023_cpr7p_0009080.pdb,1.0
00013_cppc_0012116.pdb,0.0
00012_cppc_0011876.pdb,0.0
00012_cppc_0011286.pdb,0.0
00048_cpr7p_0033822.pdb,0.0
00012_cppc_0011880.pdb,0.0
00001_cppc_0000714.pdb,0.0
00012_cppc_0011934.pdb,0.0
00005_cppc_0004114.pdb,0.0
00039_cpr7p_0025244.pdb,0.0
00024_cpr7p_0009757.pdb,0.0
00003_cppc_0002841.pdb,0.0
00013_cppc_0012120.pdb,0.0
00009_cppc_0008218.pdb,0.0
00019_cpr7p_0005460.pdb,0.0
00013_cppc_0012860.pdb,0.0
00005_cppc_0004030.pdb,0.0
00010_cppc_0009707.pdb,0.0
00005_cppc_0004036.pdb,0.0
00013_cppc_0012305.pdb,0.0
00002_cppc_0001215.pdb,0.0
00020_cpr7p_0005833.pdb,0.0
00006_cppc_0005641.pdb,0.0
00004_cppc_0003496.pdb,0.0
00010_cppc_0009980.pdb,0.0
00006_cppc_0005880.pdb,0.0
00003_cppc_0002685.pdb,0.0
00012_cppc_0011994.pdb,0.0
00011_cppc_0010633.pdb,0.0
00002_cppc_0001147.pdb,0.0
00005_cppc_0004680.pdb,0.0
00007_cppc_0006978.pdb,0.0
00010_cppc_0009837.pdb,0.0
00009_cppc_0008307.pdb,0.0
00005_cppc_0004806.pdb,0.0
00007_cppc_0006174.pdb,2.0
00006_cppc_0005346.pdb,0.0
00037_cpr7p_0023390.pdb,7.0
00013_cppc_0012643.pdb,0.0
00029_cpr7p_0014944.pdb,1.0
00037_cpr7p_0023385.pdb,0.0
00011_cppc_0010551.pdb,0.0
00002_cppc_0001468.pdb,0.0
00040_cpr7p_0025900.pdb,0.0
00005_cppc_0004460.pdb,0.0
00002_cppc_0001106.pdb,0.0
00003_cppc_0002366.pdb,0.0
00043_cpr7p_0028899.pdb,0.0
00003_cppc_0002304.pdb,0.0
00002_cppc_0001425.pdb,0.0
00001_cppc_0000782.pdb,0.0
00019_cpr7p_0004872.pdb,0.0
00010_cppc_0009872.pdb,0.0
00012_cppc_0011733.pdb,0.0
00011_cppc_0010010.pdb,0.0
00009_cppc_0008578.pdb,0.0
00001_cppc_0000817.pdb,0.0
00007_cppc_0006274.pdb,0.0
00011_cppc_0010559.pdb,0.0
00004_cppc_0003801.pdb,0.0
00003_cppc_0002950.pdb,0.0
00008_cppc_0007739.pdb,0.0
00003_cppc_0002756.pdb,0.0
00007_cppc_0006916.pdb,0.0
00009_cppc_0008085.pdb,0.0
00009_cppc_0008843.pdb,0.0
00006_cppc_0005269.pdb,0.0
00011_cppc_0010261.pdb,0.0
00012_cppc_0011313.pdb,0.0
00001_cppc_0000104.pdb,0.0
00022_cpr7p_0007635.pdb,0.0
00031_cpr7p_0016876.pdb,0.0
00012_cppc_0011959.pdb,0.0
00002_cppc_0001760.pdb,0.0
00003_cppc_0002488.pdb,0.0
00018_cpr7p_0004429.pdb,0.0
00046_cpr7p_0032428.pdb,0.0
00001_cppc_0000083.pdb,0.0
00003_cppc_0002887.pdb,0.0
00003_cppc_0002287.pdb,0.0
00007_cppc_0006839.pdb,0.0
00008_cppc_0007823.pdb,1.0
00010_cppc_0009998.pdb,1.0
00007_cppc_0006707.pdb,0.0
00004_cppc_0003285.pdb,0.0
00018_cpr7p_0003970.pdb,0.0
00005_cppc_0004049.pdb,2.0
00009_cppc_0008514.pdb,0.0
00006_cppc_0005689.pdb,0.0
00028_cpr7p_0013703.pdb,0.0
00006_cppc_0005108.pdb,0.0
00006_cppc_0005418.pdb,0.0
00016_cpr7p_0002314.pdb,0.0
00005_cppc_0004976.pdb,0.0
00012_cppc_0011919.pdb,0.0
00013_cppc_0012169.pdb,0.0
00045_cpr7p_0031265.pdb,0.0
00017_cpr7p_0002795.pdb,0.0
00003_cppc_0002062.pdb,0.0
00032_cpr7p_0017594.pdb,0.0
00002_cppc_0001776.pdb,0.0
00001_cppc_0000073.pdb,0.0
00006_cppc_0005238.pdb,0.0
00050_cpr7p_0036200.pdb,9.0
00014_cppc_0013038.pdb,0.0
00008_cppc_0007915.pdb,0.0
00006_cppc_0005069.pdb,1.0
00008_cppc_0007811.pdb,0.0
00005_cppc_0004461.pdb,0.0
00009_cppc_0008765.pdb,0.0
00010_cppc_0009599.pdb,0.0
00032_cpr7p_0017733.pdb,0.0
00006_cppc_0005393.pdb,0.0
00001_cppc_0000521.pdb,0.0
00012_cppc_0011228.pdb,0.0
00046_cpr7p_0032412.pdb,8.0
00008_cppc_0007599.pdb,0.0
00010_cppc_0009026.pdb,0.0
00006_cppc_0005913.pdb,0.0
00003_cppc_0002563.pdb,0.0
00035_cpr7p_0021030.pdb,0.0
00006_cppc_0005941.pdb,0.0
00033_cpr7p_0019055.pdb,0.0
00032_cpr7p_0018372.pdb,0.0
00005_cppc_0004272.pdb,0.0
00015_cpr7p_0001143.pdb,0.0
00039_cpr7p_0025503.pdb,9.0
00049_cpr7p_0035560.pdb,0.0
00003_cppc_0002644.pdb,0.0
00007_cppc_0006220.pdb,0.0
00003_cppc_0002072.pdb,0.0
00011_cppc_0010757.pdb,0.0
00028_cpr7p_0013870.pdb,0.0
00012_cppc_0011317.pdb,0.0
00005_cppc_0004428.pdb,0.0
00001_cppc_0000157.pdb,0.0
00004_cppc_0003689.pdb,0.0
00005_cppc_0004536.pdb,0.0
00014_cppc_0013100.pdb,0.0
00018_cpr7p_0004270.pdb,0.0
00001_cppc_0000972.pdb,0.0
00046_cpr7p_0032015.pdb,0.0
00026_cpr7p_0012184.pdb,0.0
00009_cppc_0008383.pdb,0.0
00001_cppc_0000225.pdb,0.0
00025_cpr7p_0010667.pdb,0.0
00001_cppc_0000296.pdb,1.0
00004_cppc_0003067.pdb,1.0
00049_cpr7p_0035454.pdb,0.0
00013_cppc_0012400.pdb,0.0
00008_cppc_0007715.pdb,0.0
00008_cppc_0007596.pdb,0.0
00004_cppc_0003974.pdb,0.0
00002_cppc_0001680.pdb,0.0
00008_cppc_0007888.pdb,0.0
00008_cppc_0007477.pdb,0.0
00009_cppc_0008015.pdb,0.0
00010_cppc_0009188.pdb,0.0
00004_cppc_0003790.pdb,0.0
00005_cppc_0004388.pdb,0.0
00002_cppc_0001021.pdb,0.0
00001_cppc_0000362.pdb,0.0
00042_cpr7p_0028388.pdb,0.0
00003_cppc_0002007.pdb,0.0
00037_cpr7p_0022588.pdb,0.0
00012_cppc_0011646.pdb,0.0
00018_cpr7p_0003863.pdb,0.0
00004_cppc_0003723.pdb,0.0
00001_cppc_0000525.pdb,0.0
00016_cpr7p_0001906.pdb,0.0
00006_cppc_0005725.pdb,0.0
00001_cppc_0000238.pdb,0.0
00014_cppc_0013006.pdb,0.0
00008_cppc_0007865.pdb,0.0
00046_cpr7p_0032072.pdb,9.0
00041_cpr7p_0027213.pdb,0.0
00014_cppc_0013179.pdb,0.0
00015_cpr7p_0001333.pdb,0.0
00002_cppc_0001334.pdb,0.0
00010_cppc_0009845.pdb,0.0
00007_cppc_0006787.pdb,0.0
00006_cppc_0005467.pdb,0.0
00007_cppc_0006474.pdb,0.0
00047_cpr7p_0033489.pdb,0.0
00024_cpr7p_0010342.pdb,0.0
00018_cpr7p_0004142.pdb,0.0
00002_cppc_0001181.pdb,0.0
00023_cpr7p_0008677.pdb,9.0
00005_cppc_0004741.pdb,0.0
00006_cppc_0005766.pdb,0.0
00010_cppc_0009983.pdb,0.0
00008_cppc_0007215.pdb,0.0
00006_cppc_0005417.pdb,1.0
00009_cppc_0008242.pdb,0.0
00001_cppc_0000699.pdb,0.0
00010_cppc_0009209.pdb,0.0
00005_cppc_0004005.pdb,0.0
00002_cppc_0001012.pdb,0.0
00004_cppc_0003257.pdb,0.0
00007_cppc_0006785.pdb,0.0
00010_cppc_0009015.pdb,0.0
00007_cppc_0006091.pdb,0.0
00008_cppc_0007266.pdb,0.0
00002_cppc_0001528.pdb,0.0
00010_cppc_0009811.pdb,0.0
00005_cppc_0004357.pdb,0.0
00009_cppc_0008066.pdb,0.0
00011_cppc_0010210.pdb,0.0
00009_cppc_0008103.pdb,0.0
00010_cppc_0009579.pdb,0.0
00005_cppc_0004957.pdb,0.0
00001_cppc_0000467.pdb,0.0
00011_cppc_0010595.pdb,0.0
00050_cpr7p_0036539.pdb,0.0
00012_cppc_0011467.pdb,0.0
00033_cpr7p_0018975.pdb,0.0
00013_cppc_0012304.pdb,0.0
00045_cpr7p_0030684.pdb,0.0
00006_cppc_0005928.pdb,0.0
00042_cpr7p_0028093.pdb,0.0
00010_cppc_0009677.pdb,0.0
00012_cppc_0011451.pdb,0.0
00009_cppc_0008326.pdb,0.0
00037_cpr7p_0023296.pdb,0.0
00034_cpr7p_0019787.pdb,0.0
00010_cppc_0009770.pdb,0.0
00005_cppc_0004147.pdb,0.0
00009_cppc_0008257.pdb,0.0
00006_cppc_0005852.pdb,0.0
00008_cppc_0007644.pdb,0.0
00008_cppc_0007158.pdb,0.0
00007_cppc_0006369.pdb,0.0
00007_cppc_0006216.pdb,0.0
00010_cppc_0009734.pdb,0.0
00015_cpr7p_0001280.pdb,0.0
00001_cppc_0000040.pdb,0.0
00046_cpr7p_0032362.pdb,11.0
00004_cppc_0003449.pdb,0.0
00008_cppc_0007611.pdb,0.0
00007_cppc_0006766.pdb,0.0
00010_cppc_0009204.pdb,0.0
00029_cpr7p_0015135.pdb,0.0
00009_cppc_0008259.pdb,0.0
00007_cppc_0006601.pdb,0.0
00001_cppc_0000633.pdb,0.0
00003_cppc_0002285.pdb,2.0
00038_cpr7p_0024146.pdb,0.0
00002_cppc_0001822.pdb,0.0
00003_cppc_0002291.pdb,0.0
00003_cppc_0002923.pdb,0.0
00030_cpr7p_0015748.pdb,0.0
00014_cpr7p_0000520.pdb,0.0
00007_cppc_0006314.pdb,0.0
00012_cppc_0011270.pdb,2.0
00012_cppc_0011756.pdb,0.0
00034_cpr7p_0019920.pdb,0.0
00012_cppc_0011743.pdb,0.0
00045_cpr7p_0030845.pdb,0.0
00034_cpr7p_0019958.pdb,0.0
00009_cppc_0008377.pdb,1.0
00009_cppc_0008251.pdb,0.0
00041_cpr7p_0026589.pdb,0.0
00034_cpr7p_0020429.pdb,0.0
00013_cppc_0012583.pdb,0.0
00013_cppc_0012157.pdb,0.0
00001_cppc_0000743.pdb,0.0
00001_cppc_0000591.pdb,0.0
00007_cppc_0006884.pdb,0.0
00011_cppc_0010859.pdb,2.0
00012_cppc_0011695.pdb,0.0
00008_cppc_0007369.pdb,0.0
00012_cppc_0011496.pdb,0.0
00037_cpr7p_0022753.pdb,0.0
00009_cppc_0008532.pdb,0.0
00046_cpr7p_0031707.pdb,0.0
00008_cppc_0007664.pdb,0.0
00045_cpr7p_0030957.pdb,0.0
00009_cppc_0008513.pdb,0.0
00011_cppc_0010043.pdb,0.0
00049_cpr7p_0035067.pdb,0.0
00010_cppc_0009626.pdb,0.0
00014_cppc_0013348.pdb,0.0
00006_cppc_0005391.pdb,0.0
00012_cppc_0011894.pdb,0.0
00032_cpr7p_0017788.pdb,0.0
00004_cppc_0003189.pdb,0.0
00035_cpr7p_0021362.pdb,0.0
00011_cppc_0010631.pdb,0.0
00005_cppc_0004527.pdb,0.0
00003_cppc_0002237.pdb,0.0
00003_cppc_0002363.pdb,0.0
00009_cppc_0008744.pdb,0.0
00007_cppc_0006796.pdb,0.0
00013_cppc_0012679.pdb,0.0
00004_cppc_0003663.pdb,0.0
00046_cpr7p_0031980.pdb,0.0
00024_cpr7p_0009960.pdb,0.0
00043_cpr7p_0029153.pdb,0.0
00002_cppc_0001701.pdb,0.0
00003_cppc_0002892.pdb,0.0
00007_cppc_0006007.pdb,0.0
00003_cppc_0002439.pdb,0.0
00004_cppc_0003666.pdb,0.0
00008_cppc_0007780.pdb,0.0
00046_cpr7p_0031882.pdb,0.0
00001_cppc_0000741.pdb,0.0
00007_cppc_0006690.pdb,0.0
00002_cppc_0001767.pdb,0.0
00027_cpr7p_0012770.pdb,0.0
00006_cppc_0005854.pdb,0.0
00009_cppc_0008023.pdb,0.0
00009_cppc_0008297.pdb,0.0
00007_cppc_0006157.pdb,0.0
00010_cppc_0009931.pdb,0.0
00009_cppc_0008236.pdb,0.0
00013_cppc_0012817.pdb,0.0
00043_cpr7p_0028905.pdb,0.0
00018_cpr7p_0004315.pdb,0.0
00014_cppc_0013252.pdb,2.0
00003_cppc_0002917.pdb,0.0
00045_cpr7p_0030985.pdb,0.0
00011_cppc_0010788.pdb,0.0
00010_cppc_0009531.pdb,0.0
00029_cpr7p_0014653.pdb,0.0
00011_cppc_0010796.pdb,0.0
00005_cppc_0004052.pdb,0.0
00011_cppc_0010315.pdb,0.0
00036_cpr7p_0021643.pdb,0.0
00004_cppc_0003206.pdb,0.0
00010_cppc_0009582.pdb,0.0
00003_cppc_0002292.pdb,0.0
00013_cppc_0012347.pdb,0.0
00004_cppc_0003954.pdb,0.0
00008_cppc_0007551.pdb,0.0
00001_cppc_0000687.pdb,0.0
00012_cppc_0011090.pdb,0.0
00002_cppc_0001605.pdb,0.0
00011_cppc_0010036.pdb,0.0
00007_cppc_0006431.pdb,0.0
00001_cppc_0000747.pdb,0.0
00010_cppc_0009170.pdb,0.0
00003_cppc_0002528.pdb,0.0
00012_cppc_0011926.pdb,0.0
00002_cppc_0001330.pdb,0.0
00001_cppc_0000913.pdb,0.0
00012_cppc_0011708.pdb,0.0
00004_cppc_0003438.pdb,0.0
00006_cppc_0005605.pdb,0.0
00007_cppc_0006278.pdb,0.0
00003_cppc_0002753.pdb,0.0
00005_cppc_0004423.pdb,0.0
00009_cppc_0008524.pdb,0.0
00001_cppc_0000274.pdb,0.0
00010_cppc_0009920.pdb,0.0
00048_cpr7p_0034448.pdb,0.0
00046_cpr7p_0031971.pdb,0.0
00028_cpr7p_0013823.pdb,0.0
00012_cppc_0011523.pdb,0.0
00005_cppc_0004366.pdb,0.0
00035_cpr7p_0020608.pdb,0.0
00013_cppc_0012586.pdb,0.0
00005_cppc_0004807.pdb,1.0
00017_cpr7p_0003246.pdb,1.0
00004_cppc_0003544.pdb,0.0
00005_cppc_0004511.pdb,0.0
